date,close,volume,returns,volatility,volume_ratio,anomaly_flag,posts_per_day,engagement_per_day,unique_users_per_day,post_change_pct,max_engagement_single_post,is_weekend,volatility_event,earnings_month,price_change,volume_spike,engagement_per_post,social_momentum
2024-09-16,152.89999389648438,5656000,0.07751938317928664,0.032955121105000124,2.1325129040406896,0,31,1057,23,4.166666666666667,58,0,0,0,0.07751938317928664,1,34.096774193548384,0.14814814814814814
2024-09-17,156.5800018310547,3189900,0.024068071167234528,0.033407079808709515,1.1831512496731396,0,37,933,31,0.1935483870967742,81,0,0,0,0.024068071167234528,0,25.216216216216218,0.19354838709677424
2024-09-18,161.6300048828125,6371300,0.03225190313387927,0.03401753656270925,2.180096732746276,0,25,519,19,-0.3243243243243243,14,0,0,0,0.03225190313387927,1,20.76,-0.32432432432432434
2024-09-19,170.74000549316406,5173500,0.05636330096603426,0.03596268339134865,1.6776651803810296,0,24,440,18,-0.04,20,0,0,0,0.05636330096603426,0,18.333333333333332,-0.040000000000000036
2024-09-20,173.85000610351562,5397600,0.0182148325541438,0.0354163989913505,1.6822080382965992,0,34,615,27,0.4166666666666667,2,0,0,0,0.0182148325541438,0,18.08823529411765,0.41666666666666674
2024-09-23,175.14999389648438,4060600,0.0074776401917104884,0.034322214874026084,1.2479408944508643,0,27,597,19,1.4545454545454546,27,0,0,0,0.0074776401917104884,0,22.11111111111111,-0.20588235294117652
2024-09-24,172.6999969482422,3443300,-0.013987993340668692,0.03439765394065398,1.0394099153421106,0,28,530,20,0.037037037037037,10,0,0,0,-0.013987993340668692,0,18.928571428571427,0.03703703703703698
2024-09-25,169.64999389648438,2353500,-0.017660701248720323,0.034769857268439404,0.7035590491863557,0,32,712,27,0.1428571428571428,6,0,0,0,-0.017660701248720323,0,22.25,0.1428571428571428
2024-09-26,171.2100067138672,2740900,0.00919547818159483,0.03396406923660731,0.8106077857858983,0,35,601,30,0.09375,12,0,0,0,0.00919547818159483,0,17.17142857142857,0.09375
2024-09-27,169.77999877929688,1669800,-0.00835236188595101,0.03324428810756006,0.4971040962413536,0,27,734,20,-0.2285714285714285,14,0,0,0,-0.00835236188595101,0,27.185185185185187,-0.22857142857142854
2024-09-30,174.11000061035156,2600900,0.025503603853145318,0.03349641096113292,0.7711385627096734,0,34,1109,24,2.7777777777777777,8,0,0,0,0.025503603853145318,0,32.61764705882353,0.2592592592592593
2024-10-01,175.8000030517578,3495700,0.009706521368570753,0.03150845498314472,1.0202282869142159,0,31,1034,24,-0.088235294117647,12,0,0,1,0.009706521368570753,0,33.354838709677416,-0.08823529411764708
2024-10-02,176.9499969482422,1984100,0.006541489627538866,0.031454710391386545,0.5767598427943537,0,35,771,30,0.1290322580645161,25,0,0,1,0.006541489627538866,0,22.02857142857143,0.12903225806451624
2024-10-03,176.63999938964844,1761700,-0.0017518935515122847,0.03049407736237325,0.5150747891985451,0,42,994,36,0.2,13,0,0,1,-0.0017518935515122847,0,23.666666666666668,0.19999999999999996
2024-10-04,180.1699981689453,2272400,0.01998414170909313,0.026193967425422324,0.6684915548665238,0,48,1431,41,0.1428571428571428,55,0,0,1,0.01998414170909313,0,29.8125,0.1428571428571428
2024-10-07,179.72999572753906,2344200,-0.0024421515561856566,0.026497830812259277,0.6932344434784151,0,41,792,36,2.4166666666666665,37,0,0,1,-0.0024421515561856566,0,19.317073170731707,-0.14583333333333337
2024-10-08,190.99000549316406,4419700,0.06264958567458367,0.025859909449633733,1.3155513486804897,0,35,1153,28,-0.1463414634146341,36,0,0,1,0.06264958567458367,0,32.94285714285714,-0.14634146341463417
2024-10-09,190.07000732421875,2588700,-0.004816996400255347,0.02641308858496201,0.7755788678951334,0,35,669,24,0.0,1,0,0,1,-0.004816996400255347,0,19.114285714285714,0.0
2024-10-10,191.57000732421875,2063100,0.007891829021931418,0.025231605749567843,0.6311422876957693,0,31,985,25,-0.1142857142857142,4,0,0,1,0.007891829021931418,0,31.774193548387096,-0.11428571428571432
2024-10-11,192.25,1875700,0.003549577959927719,0.025349932657432652,0.5730600373342947,0,38,1155,34,0.2258064516129032,25,0,0,1,0.003549577959927719,0,30.394736842105264,0.22580645161290325
2024-10-14,189.08999633789062,2183100,-0.016436950128007166,0.021715673486109133,0.7043428182423854,0,26,830,19,1.1666666666666667,16,0,0,1,-0.016436950128007166,0,31.923076923076923,-0.3157894736842105
2024-10-15,192.02000427246094,3619200,0.015495309066136942,0.021525797736161152,1.1596469023854916,0,40,1108,29,0.5384615384615384,7,0,0,1,0.015495309066136942,0,27.7,0.5384615384615385
2024-10-16,193.39999389648438,1783800,0.007186697184244029,0.020911713160383583,0.6168956364610982,0,109,3088,85,1.725,306,0,1,1,0.007186697184244029,0,28.3302752293578,1.725
2024-10-17,191.9199981689453,1836200,-0.007652511759287939,0.018013759083830547,0.6739065808838371,0,47,948,33,-0.5688073394495413,38,0,0,1,-0.007652511759287939,0,20.170212765957448,-0.5688073394495412
2024-10-18,191.30999755859375,1923000,-0.0031784108804262523,0.01788590120023465,0.7538279406345797,0,32,841,26,-0.3191489361702128,5,0,0,1,-0.0031784108804262523,0,26.28125,-0.3191489361702128
2024-10-21,191.49000549316406,1569200,0.0009409227790888597,0.017896907923856238,0.6467167543819882,0,30,711,24,1.7272727272727273,17,0,0,1,0.0009409227790888597,0,23.7,-0.0625
2024-10-22,197.35000610351562,2752700,0.030602122524670206,0.018231322875495035,1.150852049433918,0,37,1245,32,0.2333333333333333,20,0,0,1,0.030602122524670206,0,33.648648648648646,0.2333333333333334
2024-10-23,197.33999633789062,2529300,-5.0720878213450504e-05,0.017391256360934172,1.053580875338968,0,40,979,30,0.081081081081081,75,0,0,1,-5.0720878213450504e-05,0,24.475,0.08108108108108114
2024-10-24,200.22000122070312,2934400,0.014594126564598131,0.01745700016201393,1.2174190831602945,0,128,2138,114,2.2,72,0,1,1,0.014594126564598131,0,16.703125,2.2
2024-10-25,202.52999877929688,2535300,0.011537296696184862,0.01703802988152485,1.0332895884448285,0,31,731,22,-0.7578125,3,0,0,1,0.011537296696184862,0,23.580645161290324,-0.7578125
2024-10-28,205.02000427246094,2782100,0.012294502089428727,0.016615088532783706,1.1297042246658113,0,126,2952,89,20.0,59,0,1,1,0.012294502089428727,0,23.428571428571427,3.064516129032258
2024-10-29,208.74000549316406,2385800,0.01814457683728965,0.016758337598173696,0.9911161792716389,0,37,788,26,-0.7063492063492064,13,0,0,1,0.01814457683728965,0,21.2972972972973,-0.7063492063492063
2024-10-30,207.30999755859375,5774000,-0.006850665406431422,0.017115154867408684,2.2236086079147217,0,38,786,31,0.027027027027027,18,0,0,1,-0.006850665406431422,1,20.68421052631579,0.027027027027026973
2024-10-31,247.30999755859375,13491200,0.19294776166641192,0.04457277168607088,4.2383107325907785,1,41,875,36,0.0789473684210526,1,0,0,1,0.19294776166641192,1,21.341463414634145,0.07894736842105265
2024-11-01,229.0800018310547,5858800,-0.07371313698395854,0.049034084224124426,1.7424070067435447,0,39,1011,29,-0.048780487804878,12,0,0,0,-0.07371313698395854,0,25.923076923076923,-0.04878048780487809
2024-11-04,226.0800018310547,3892700,-0.013095861603024117,0.0492695136667848,1.1316317334806245,0,24,587,17,1.4,28,0,0,0,-0.013095861603024117,0,24.458333333333332,-0.3846153846153846
2024-11-05,235.67999267578125,2480700,0.042462804170978696,0.04838918111964053,0.7420691305583392,0,89,3087,66,2.708333333333333,13,0,1,0,0.042462804170978696,0,34.68539325842696,2.7083333333333335
2024-11-06,238.92999267578125,2997500,0.013789885017821302,0.048235707475569746,0.8912139240468694,0,35,920,24,-0.6067415730337079,1,0,0,0,0.013789885017821302,0,26.285714285714285,-0.6067415730337078
2024-11-07,241.42999267578125,2348300,0.010463315936197315,0.048226139549896865,0.6952466951874824,0,21,698,16,-0.4,53,0,0,0,0.010463315936197315,0,33.23809523809524,-0.4
2024-11-08,244.35000610351562,1951500,0.012094658974934003,0.04817908685904016,0.5771209898741365,0,41,912,36,0.9523809523809524,9,0,0,0,0.012094658974934003,0,22.24390243902439,0.9523809523809523
2024-11-11,250.05999755859375,2455800,0.02336808394700496,0.047715567761689975,0.7233418996634832,0,28,452,22,1.5454545454545454,64,0,0,0,0.02336808394700496,0,16.142857142857142,-0.31707317073170727
2024-11-12,246.75,1930900,-0.013236813528393898,0.04813276348765911,0.5832371792935548,0,32,748,26,0.1428571428571428,15,0,0,0,-0.013236813528393898,0,23.375,0.1428571428571428
2024-11-13,239.97999572753906,1928600,-0.02743669411331684,0.04899177274450827,0.581271286054432,0,33,738,29,0.03125,16,0,0,0,-0.02743669411331684,0,22.363636363636363,0.03125
2024-11-14,240.44000244140625,1798100,0.0019168544131047405,0.04883723871594346,0.5422505160592823,0,39,1039,33,0.1818181818181818,59,0,0,0,0.0019168544131047405,0,26.641025641025642,0.18181818181818188
2024-11-15,241.0,1986200,0.0023290532062367753,0.04876036222737836,0.5984053170159273,0,30,1030,25,-0.2307692307692307,2,0,0,0,0.0023290532062367753,0,34.333333333333336,-0.23076923076923073
2024-11-18,244.69000244140625,1622900,0.015311213449818561,0.0486844799599489,0.48855453604026683,0,30,984,23,2.75,37,0,0,0,0.015311213449818561,0,32.8,0.0
2024-11-19,249.42999267578125,1756700,0.019371409485804625,0.04853985821904426,0.5368821897042824,0,18,529,13,-0.4,6,0,0,0,0.019371409485804625,0,29.38888888888889,-0.4
2024-11-20,244.5,1798900,-0.019765035563263034,0.049012685298295985,0.5559848185144892,0,83,2021,68,3.611111111111111,55,0,1,0,-0.019765035563263034,0,24.349397590361445,3.6111111111111107
2024-11-21,248.3800048828125,1525300,0.015869140625,0.049017303779263686,0.48191743297531014,0,126,3239,100,0.5180722891566265,49,0,1,0,0.015869140625,0,25.706349206349206,0.5180722891566265
2024-11-22,259.3599853515625,3881500,0.04420637834325847,0.04954640467905825,1.2008198306199003,0,38,1037,33,-0.6984126984126984,98,0,0,0,0.04420637834325847,0,27.289473684210527,-0.6984126984126984
2024-11-25,260.79998779296875,9523400,0.005552138042629551,0.04957813518634366,2.668037563315254,0,44,672,33,3.4,17,0,0,0,0.005552138042629551,1,15.272727272727273,0.1578947368421053
2024-11-26,256.0,1772300,-0.01840486203081859,0.05005705872047107,0.5008244401648598,0,26,667,20,-0.4090909090909091,5,0,0,0,-0.01840486203081859,0,25.653846153846153,-0.40909090909090906
2024-11-27,254.97000122070312,1765700,-0.004023432731628418,0.05000689488913505,0.5289139844533977,0,37,1001,27,0.4230769230769231,23,0,0,0,-0.004023432731628418,0,27.054054054054053,0.42307692307692313
2024-11-29,260.4200134277344,1441300,0.021375111506995337,0.026373419437070066,0.5268188555314518,0,29,715,24,-0.09375,25,0,0,0,0.021375111506995337,0,24.655172413793103,-0.21621621621621623
2024-12-02,254.94000244140625,2287900,-0.021042971752433304,0.020233227793052776,0.8946510200171274,0,26,855,23,1.6,17,0,0,0,-0.021042971752433304,0,32.88461538461539,-0.10344827586206895
2024-12-03,255.75999450683594,1653200,0.0032164119305606587,0.01976518648093654,0.6760627889430283,0,30,614,25,0.1538461538461538,1,0,0,0,0.0032164119305606587,0,20.466666666666665,0.15384615384615374
2024-12-04,260.1300048828125,1708900,0.01708637187142159,0.01806797622621133,0.7100461411574553,0,88,2184,67,1.9333333333333331,21,0,1,0,0.01708637187142159,0,24.818181818181817,1.9333333333333331
2024-12-05,255.72999572753906,1549500,-0.01691465449076368,0.018587912726812518,0.6637836309542934,0,29,1005,21,-0.6704545454545454,34,0,0,0,-0.01691465449076368,0,34.6551724137931,-0.6704545454545454
2024-12-06,251.2100067138672,2730700,-0.017674848821753297,0.019096371218624425,1.1602891906189385,0,32,913,22,0.1034482758620689,27,0,0,0,-0.017674848821753297,0,28.53125,0.10344827586206895
2024-12-09,244.02999877929688,2424200,-0.02858169556417578,0.02012117563503891,1.019814059147701,0,35,572,26,3.375,9,0,0,0,-0.02858169556417578,0,16.34285714285714,0.09375
2024-12-10,236.52000427246094,2972400,-0.030774882368573286,0.020468815518201483,1.2369898415684186,0,36,1034,27,0.0285714285714285,1,0,0,0,-0.030774882368573286,0,28.72222222222222,0.02857142857142847
2024-12-11,250.9499969482422,2849400,0.061009607708101043,0.024724888018990542,1.1635641963284882,0,27,818,20,-0.25,50,0,0,0,0.061009607708101043,0,30.296296296296298,-0.25
2024-12-12,247.77000427246094,1685100,-0.012671817949601816,0.024037886116688577,0.6915557233612949,0,29,836,26,0.074074074074074,7,0,0,0,-0.012671817949601816,0,28.82758620689655,0.07407407407407418
2024-12-13,248.25,1233200,0.0019372632653757993,0.02403788866708773,0.5120337480563104,0,23,606,17,-0.2068965517241379,19,0,0,0,0.0019372632653757993,0,26.347826086956523,-0.2068965517241379
2024-12-16,255.75999450683594,2917700,0.03025174020880539,0.02486265718797455,1.1884676640828347,0,21,437,16,0.75,4,0,0,0,0.03025174020880539,0,20.80952380952381,-0.08695652173913049
2024-12-17,253.6999969482422,2202500,-0.008054416651696816,0.024815825982979454,0.8866782877547816,0,35,598,25,0.6666666666666666,62,0,0,0,-0.008054416651696816,0,17.085714285714285,0.6666666666666667
2024-12-18,233.02000427246094,3640300,-0.08151357084958977,0.030680342131732246,1.4119705062117704,0,29,811,25,-0.1714285714285714,52,0,0,0,-0.08151357084958977,0,27.96551724137931,-0.17142857142857137
2024-12-19,222.97999572753906,4466000,-0.04308646622966539,0.03177683010081967,1.6470436378052942,0,20,319,15,-0.3103448275862069,4,0,0,0,-0.04308646622966539,0,15.95,-0.31034482758620685
2024-12-20,224.4600067138672,4877100,0.006637415977604366,0.03153745886562489,1.6939580391891258,0,28,761,24,0.4,37,0,0,0,0.006637415977604366,0,27.178571428571427,0.3999999999999999
2024-12-23,222.60000610351562,2064800,-0.008286556868558836,0.029374302744553465,0.7405282109400777,0,18,438,15,0.8,30,0,0,0,-0.008286556868558836,0,24.333333333333332,-0.3571428571428571
2024-12-24,223.88999938964844,870300,0.005795117927952509,0.02937990345571262,0.3694560891483152,0,30,1033,23,0.6666666666666666,19,0,0,0,0.005795117927952509,0,34.43333333333333,0.6666666666666667
2024-12-26,224.05999755859375,1332700,0.0007592932663751384,0.029307174951000572,0.5710808627704728,0,33,889,28,0.0,66,0,0,0,0.0007592932663751384,0,26.939393939393938,0.10000000000000009
2024-12-27,215.08999633789062,2264900,-0.04003392537017858,0.030255450257855275,0.9602710076507088,0,29,824,25,-0.1212121212121212,8,0,0,0,-0.04003392537017858,0,28.413793103448278,-0.12121212121212122
2024-12-30,210.5500030517578,2650200,-0.02110741254093851,0.029565904270385343,1.095554039809016,0,111,2441,90,17.5,32,0,1,0,-0.02110741254093851,0,21.99099099099099,2.8275862068965516
2024-12-31,203.36000061035156,3294500,-0.03414866937636085,0.029962552961076038,1.334140553499259,0,112,3341,93,0.009009009009009,23,0,1,0,-0.03414866937636085,0,29.830357142857142,0.009009009009008917
2025-01-02,199.55999755859375,9449400,-0.018686088908107412,0.02982293415075621,3.3049220233702554,0,30,937,24,0.0714285714285714,28,0,0,1,-0.018686088908107412,1,31.233333333333334,-0.7321428571428572
2025-01-03,177.16000366210938,11686600,-0.11224691406356335,0.03648426223526383,3.480148597038482,0,40,644,33,0.3333333333333333,57,0,0,1,-0.11224691406356335,1,16.1,0.33333333333333326
2025-01-06,188.85000610351562,9373200,0.06598556220230245,0.04107821573843104,2.500013335964964,0,29,725,25,1.2307692307692308,4,0,0,1,0.06598556220230245,1,25.0,-0.275
2025-01-07,198.35000610351562,9119700,0.05030447282481254,0.043517696929248464,2.241422957153496,0,31,888,25,0.0689655172413793,42,0,0,1,0.05030447282481254,1,28.64516129032258,0.06896551724137923
2025-01-08,197.0,4483700,-0.006806181305641479,0.04332203583995619,1.0747935186860944,0,35,1213,26,0.1290322580645161,10,0,0,1,-0.006806181305641479,0,34.65714285714286,0.12903225806451624
2025-01-10,193.05999755859375,3186600,-0.02000001239292515,0.043113134637484375,0.7619079498708275,0,35,998,26,-0.054054054054054,6,0,0,1,-0.02000001239292515,0,28.514285714285716,0.0
2025-01-13,194.50999450683594,2926900,0.007510602748257655,0.04008087803369107,0.6991665611630401,0,42,1180,33,6.0,33,0,0,1,0.007510602748257655,0,28.095238095238095,0.19999999999999996
2025-01-14,195.19000244140625,2367800,0.003496005109117517,0.040226698446291495,0.5610362038714294,0,38,599,30,-0.0952380952380952,66,0,0,1,0.003496005109117517,0,15.763157894736842,-0.09523809523809523
2025-01-15,214.0399932861328,4520000,0.09657252220376966,0.046856148907746885,1.0308467197066191,0,29,826,25,-0.2368421052631578,127,0,0,1,0.09657252220376966,0,28.482758620689655,-0.23684210526315785
2025-01-16,231.9199981689453,8036300,0.08353581313614677,0.050424755010412436,1.7317092879807356,0,31,531,26,0.0689655172413793,72,0,0,1,0.08353581313614677,0,17.129032258064516,0.06896551724137923
2025-01-17,230.49000549316406,3109000,-0.006165887750393839,0.050417877696414544,0.6634656423388817,0,38,902,28,0.2258064516129032,43,0,0,1,-0.006165887750393839,0,23.736842105263158,0.22580645161290325
2025-01-21,232.32000732421875,1853700,0.007939614679340012,0.04699116495401904,0.4032701934226299,0,38,582,33,0.0,9,0,0,1,0.007939614679340012,0,15.31578947368421,0.0
2025-01-22,234.0500030517578,2226500,0.007446606719173854,0.04584628294022822,0.49646631487760035,0,32,1097,28,-0.1578947368421052,20,0,0,1,0.007446606719173854,0,34.28125,-0.1578947368421053
2025-01-23,243.1199951171875,1997500,0.03875236892615619,0.04652214072314596,0.4601776435448999,0,52,1091,37,0.625,9,0,0,1,0.03875236892615619,0,20.98076923076923,0.625
2025-01-24,240.47000122070312,1622000,-0.01089994220840218,0.046565164934725525,0.3755868544600939,0,34,742,30,-0.3461538461538461,29,0,0,1,-0.01089994220840218,0,21.823529411764707,-0.34615384615384615
2025-01-27,242.14999389648438,1677100,0.006986287966287197,0.04656713161421561,0.3847517100012274,0,29,804,20,0.7058823529411765,13,0,0,1,0.006986287966287197,0,27.724137931034484,-0.1470588235294118
2025-01-28,244.85000610351562,1814600,0.01115016425804849,0.04657576565991998,0.4140077252846788,0,42,1298,34,0.4482758620689655,65,0,0,1,0.01115016425804849,0,30.904761904761905,0.4482758620689655
2025-01-29,245.4600067138672,1157400,0.0024913236477259737,0.045343017669785685,0.267443996547768,0,38,887,27,-0.0952380952380952,2,0,0,1,0.0024913236477259737,0,23.342105263157894,-0.09523809523809523
2025-01-30,243.94000244140625,2207500,-0.006192472219039735,0.044967020279413836,0.5127162931134596,0,127,3774,97,2.3421052631578947,70,0,1,1,-0.006192472219039735,0,29.716535433070867,2.3421052631578947
2025-01-31,247.47999572753906,3449700,0.01451173752030721,0.04384898797698995,0.7997894863745751,0,44,1330,32,-0.6535433070866141,0,0,0,1,0.01451173752030721,0,30.227272727272727,-0.6535433070866141
2025-02-03,251.6300048828125,2431900,0.016769069124448865,0.04330819959508652,0.6137465188264138,0,30,1000,25,1.5,17,0,0,0,0.016769069124448865,0,33.333333333333336,-0.31818181818181823
2025-02-04,257.6499938964844,2484900,0.02392397129458179,0.03184043966989917,0.7095051823087686,0,31,584,24,0.0333333333333333,8,0,0,0,0.02392397129458179,0,18.838709677419356,0.03333333333333344
2025-02-05,255.97999572753906,1407000,-0.00648165421504443,0.030344114546195847,0.4532875428078054,0,30,775,21,-0.032258064516129,14,0,0,0,-0.00648165421504443,0,25.833333333333332,-0.032258064516129004
2025-02-06,263.1700134277344,1917100,0.028088201500902743,0.029404382317448102,0.6986872508072569,0,32,977,23,0.0666666666666666,5,0,0,0,0.028088201500902743,0,30.53125,0.06666666666666665
2025-02-07,264.07000732421875,1692800,0.0034198193204542093,0.029099319256571655,0.6499981761038891,0,40,935,32,0.25,2,0,0,0,0.0034198193204542093,0,23.375,0.25
2025-02-10,267.80999755859375,2439700,0.014162873975245294,0.027906075032861317,0.9504201451516768,0,27,772,23,2.0,4,0,0,0,0.014162873975245294,0,28.59259259259259,-0.32499999999999996
2025-02-11,271.1499938964844,1695700,0.012471514761729141,0.027840654923001494,0.6768153715359961,0,35,556,28,0.2962962962962963,11,0,0,0,0.012471514761729141,0,15.885714285714286,0.2962962962962963
2025-02-12,267.92999267578125,2134900,-0.011875350518843808,0.02844162413345857,0.8560951011823488,0,28,647,23,-0.2,19,0,0,0,-0.011875350518843808,0,23.107142857142858,-0.19999999999999996
2025-02-13,272.3999938964844,1703200,0.01668346711042612,0.021289725444789086,0.7238649765717139,0,39,1315,33,0.3928571428571428,47,0,0,0,0.01668346711042612,0,33.717948717948715,0.3928571428571428
2025-02-14,285.3299865722656,3945800,0.04746693452825412,0.015747193285508367,1.83662260286725,0,18,463,14,-0.5384615384615384,31,0,0,0,0.04746693452825412,0,25.72222222222222,-0.5384615384615384
2025-02-18,284.5299987792969,2966900,-0.0028037284218850322,0.015576571332013829,1.385563409058537,0,44,724,36,0.9130434782608696,8,0,0,0,-0.0028037284218850322,0,16.454545454545453,1.4444444444444446
2025-02-19,281.82000732421875,7752000,-0.009524448974465471,0.016215878707263872,3.1819917002228872,0,30,902,21,-0.3181818181818182,23,0,0,0,-0.009524448974465471,1,30.066666666666666,-0.31818181818181823
2025-02-20,247.72000122070312,13149200,-0.12099923787272282,0.033467303637045046,4.409013712363929,0,21,673,18,-0.3,3,0,0,0,-0.12099923787272282,1,32.04761904761905,-0.30000000000000004
2025-02-21,223.3000030517578,6863200,-0.0985790329751719,0.03939641380248498,2.127708385648695,0,26,457,21,0.238095238095238,3,0,0,0,-0.0985790329751719,1,17.576923076923077,0.23809523809523814
2025-02-24,215.64999389648438,5810000,-0.034258885135349804,0.03997060519526778,1.691397163925788,0,35,758,25,1.5,8,0,0,0,-0.034258885135349804,0,21.65714285714286,0.34615384615384626
2025-02-25,221.67999267578125,5146100,0.027961970553967985,0.04056224171771751,1.4261129339777414,0,27,653,20,-0.2285714285714285,1,0,0,0,0.027961970553967985,0,24.185185185185187,-0.22857142857142854
2025-02-26,232.6300048828125,4030500,0.049395581779209996,0.0421631949591064,1.0836789428047133,0,31,686,24,0.1481481481481481,101,0,0,0,0.049395581779209996,0,22.129032258064516,0.14814814814814814
2025-02-27,223.2100067138672,3021500,-0.040493478791313486,0.04302671292068499,0.7925287476917912,0,26,628,22,-0.1612903225806451,6,0,0,0,-0.040493478791313486,0,24.153846153846153,-0.16129032258064513
2025-02-28,233.10000610351562,3070700,0.04430804664741772,0.04434172977718312,0.7964177153468684,0,35,919,25,0.3461538461538461,40,0,0,0,0.04430804664741772,0,26.257142857142856,0.34615384615384626
2025-03-03,219.4499969482422,4200700,-0.058558596301416244,0.04595205737456167,1.0789866407753026,0,30,540,22,2.0,14,0,0,0,-0.058558596301416244,0,18.0,-0.1428571428571429
2025-03-04,215.08999633789062,6891800,-0.019867854504367455,0.04577072922051465,1.674317359399541,0,31,476,22,0.0333333333333333,15,0,0,0,-0.019867854504367455,0,15.35483870967742,0.03333333333333344
2025-03-05,215.88999938964844,3255700,0.0037193875372105722,0.04527774315995549,0.7836138372575803,0,32,778,24,0.032258064516129,3,0,0,0,0.0037193875372105722,0,24.3125,0.032258064516129004
2025-03-06,186.85000610351562,6288600,-0.1345129156896242,0.05340473405937229,1.4296155433123314,0,35,883,27,0.09375,29,0,0,0,-0.1345129156896242,0,25.228571428571428,0.09375
2025-03-07,188.47000122070312,8350500,0.008670029779340949,0.05276837990467023,1.7689957048813945,0,31,496,22,-0.1142857142857142,6,0,0,0,0.008670029779340949,0,16.0,-0.11428571428571432
2025-03-10,171.61000061035156,7095700,-0.08945721070276891,0.055083174432529754,1.4218073105145252,0,30,552,22,3.2857142857142856,11,0,0,0,-0.08945721070276891,0,18.4,-0.032258064516129004
2025-03-11,172.22000122070312,5079700,0.0035545749559000583,0.054789166285700165,0.9916214749483663,0,25,860,17,-0.1666666666666666,48,0,0,0,0.0035545749559000583,0,34.4,-0.16666666666666663
2025-03-12,179.2899932861328,4396100,0.0410520962450196,0.056048130445241366,0.8361356045678289,0,27,483,22,0.08,30,0,0,0,0.0410520962450196,0,17.88888888888889,0.08000000000000007
2025-03-13,166.6699981689453,5156000,-0.07038873104896026,0.057177619966538244,0.9532798577105938,0,41,742,30,0.5185185185185185,55,0,0,0,-0.07038873104896026,0,18.097560975609756,0.5185185185185186
2025-03-14,181.17999267578125,5690600,0.08705822683292919,0.06166218586559719,1.0147171974647227,0,20,461,17,-0.5121951219512195,31,0,0,0,0.08705822683292919,0,23.05,-0.5121951219512195
2025-03-17,186.5,3269900,0.029363105967990633,0.06077218327992691,0.5866059591659536,0,28,930,22,2.5,5,0,0,0,0.029363105967990633,0,33.214285714285715,0.3999999999999999
2025-03-18,166.52000427246094,5400800,-0.10713134438358751,0.06369624078428647,0.9481799835497585,0,36,1008,31,0.2857142857142857,67,0,0,0,-0.10713134438358751,0,28.0,0.2857142857142858
2025-03-19,176.08999633789062,5733400,0.05747052498131833,0.06623272735238504,1.0247299614747718,0,21,626,17,-0.4166666666666667,27,0,0,0,0.05747052498131833,0,29.80952380952381,-0.41666666666666663
2025-03-20,185.4199981689453,8333300,0.05298428090799545,0.06380005387130003,1.5563926906526417,0,35,585,27,0.6666666666666666,5,0,0,0,0.05298428090799545,0,16.714285714285715,0.6666666666666667
2025-03-21,190.9499969482422,6170600,0.029824176647107015,0.06107219883370701,1.1599722536050576,0,31,876,26,-0.1142857142857142,7,0,0,0,0.029824176647107015,0,28.258064516129032,-0.11428571428571432
2025-03-24,213.6300048828125,5091100,0.11877459176245919,0.0666708422164482,0.9635546538245706,0,38,633,32,1.9230769230769231,11,0,0,0,0.11877459176245919,0,16.657894736842106,0.22580645161290325
2025-03-25,221.66000366210938,7071900,0.037588347122408106,0.06690485591593824,1.314490548712768,0,29,886,22,-0.2368421052631578,17,0,0,0,0.037588347122408106,0,30.551724137931036,-0.23684210526315785
2025-03-26,204.8699951171875,4382400,-0.07574667629490783,0.06809670701370356,0.8119239284490185,0,28,872,21,-0.0344827586206896,22,0,0,0,-0.07574667629490783,0,31.142857142857142,-0.03448275862068961
2025-03-27,203.9499969482422,5002100,-0.004490643778358394,0.06755744828621982,0.9100386058239851,0,26,875,21,-0.0714285714285714,25,0,0,0,-0.004490643778358394,0,33.65384615384615,-0.0714285714285714
2025-03-28,204.41000366210938,2716300,0.0022554877212570545,0.06667955048399417,0.49577831884735146,0,30,665,21,0.1538461538461538,6,0,0,0,0.0022554877212570545,0,22.166666666666668,0.15384615384615374
2025-03-31,209.0800018310547,4844500,0.022846231032140896,0.06567609650833349,0.8790520862630533,0,115,2968,91,13.375,290,0,1,0,0.022846231032140896,0,25.808695652173913,2.8333333333333335
2025-04-01,212.58999633789062,2169400,0.01678780598860019,0.0656133594067489,0.41126612106700944,0,24,475,19,-0.7913043478260869,18,0,0,1,0.01678780598860019,0,19.791666666666668,-0.7913043478260869
2025-04-02,226.32000732421875,4671600,0.0645844640991744,0.06711549140766371,0.87389456060684,0,33,827,28,0.375,32,0,0,1,0.0645844640991744,0,25.060606060606062,0.375
2025-04-03,181.7899932861328,10777600,-0.19675686018467498,0.07489574314460538,1.9348763728249112,1,30,894,25,-0.0909090909090909,103,0,0,1,-0.19675686018467498,0,29.8,-0.09090909090909094
2025-04-04,162.57000732421875,11057900,-0.10572631427331813,0.07859174317785649,1.9380970617180304,0,38,591,28,0.2666666666666666,18,0,0,1,-0.10572631427331813,0,15.552631578947368,0.2666666666666666
2025-04-07,167.8699951171875,6916500,0.03260126440419486,0.07633588298571488,1.2141484766750605,0,35,1003,30,1.6923076923076923,6,0,0,1,0.03260126440419486,0,28.65714285714286,-0.07894736842105265
2025-04-08,176.32000732421875,10277900,0.05033664414615857,0.07710454697522588,1.725494607147324,0,33,832,29,-0.0571428571428571,1,0,0,1,0.05033664414615857,0,25.21212121212121,-0.05714285714285716
